text_id,text,linenumber
cl08,"`` That's a long while '' , said Angie .",1628
cl08,"`` I tell you , you want to leave it that way , I don't fool around with it .",1629
cl08,I go over to Castro and get fixed up there .,1630
cl08,I can't wait no two weeks '' .,1631
cl08,"And Mr. Skyros didn't like Angie , but what with Prettyman and three of his boys inside , and not likely to come out -- And Angie such a valuable salesman , Prettyman said -- All the nuisance and danger of getting in touch with practically a whole new bunch of boys -- Why did everything have to happen at once ?",1632
cl08,"Denny said stupidly , `` Why , you ain't turning Angie down , are you , Mr. Skyros ?",1633
cl08,"I mean , we all figured -- I guess anybody'd figure -- Angie '' -- Angelo gave him an affectionate smile .",1634
cl08,"`` Mr. Skyros too smart a fellow want to get rid of me '' , he said .",1635
cl08,`` It's O.K.,1636
cl08,", Denny , everything's O.K.",1637
cl08,"Ain't it , Mr. Skyros '' ?",1638
cl08,"Oh , God , the name repeated over and over , anybody to hear -- Not being a fool , Mr. Skyros knew why .",1639
cl08,"But aside from everything else , it would scarcely be pleasant to have dealings with one who was nominally an underling and actually held -- you could say -- the whip hand .",1640
cl08,And all because of Domokous !,1641
cl08,"If Mr. Skyros had dreamed of all the trouble that young man would eventually cause -- Of course , there was another factor .",1642
cl08,"Angie worth his weight in gold right now , but these users , they sometimes went down fast .",1643
cl08,"Who knew , Angie might not last long .",1644
cl08,"The sweat broke out on Mr. Skyros' forehead as he realized he had been actually thinking -- hoping -- planning -- perhaps -- Good God above , had not Domokous been enough ?",1645
cl08,He patted Angelo's thin shoulder paternally .,1646
cl08,"`` Now you don't want to go talking that way '' , he said .",1647
cl08,"`` Sure , sure , you're the one take over for Pretty , soon as I get the supply , get started up again , isn't it ?",1648
cl08,"You don't need worry , Angelo .",1649
cl08,"I tell you , I know how it is with you , my friend , I sympathize , and I'll make it a special point -- a special favor -- get in touch , and get some stuff just for you .",1650
cl08,"I don't know if I can manage it tonight or tomorrow , but I'll try my best , my friend .",1651
cl08,"You see , you got to remember , we all got schedules , like any business !",1652
cl08,"My man , he won't be around a little while , he just fixed me up with this stuff they took out of the Elite .",1653
cl08,"It's awkward , you see that , isn't it '' ?",1654
cl08,"`` Well , that's your business , Mr. Skyros '' , said Angie , and his dreamy eyes moved past Mr. Skyros' shoulder to gaze vaguely out the ground-glass window .",1655
cl08,"`` I appreciate it , you do that .",1656
cl08,Sure .,1657
cl08,We don't none of us want no trouble .,1658
cl08,"I'm in a room over the Golden Club on San Pedro , you just ask for me there , you want see me .",1659
cl08,Or maybe I call you -- tonight ?,1660
cl08,"About nine o'clock , I call and see if you got any .",1661
cl08,"A couple decks for me , Mr. Skyros -- and ten-twelve to sell , see , I like to have a little ready cash '' .",1662
cl08,"`` Oh , now , I don't know about that much '' , said Mr. Skyros .",1663
cl08,"`` And you know , Angelo , Pretty , he always keeps it a strict cash basis , like they say '' -- `` Sure '' , said Angie .",1664
cl08,"`` Sure , Mr. Skyros .",1665
cl08,"Fifty a throw , that the deal ?",1666
cl08,Sure .,1667
cl08,"I bring you the cash , say five hundred for ten decks .",1668
cl08,"Never mind how much I cut it , how much I get '' , and he smiled his sleepy smile again .",1669
cl08,"`` Standard deal , Mr. Skyros .",1670
cl08,You go 'n' have a look round for it '' .,1671
cl08,"`` I do my best '' , said Mr. Skyros earnestly , `` just for you , my friend .",1672
cl08,"This is awkward for everybody , isn't it , we all got to put up with inconvenience sometimes .",1673
cl08,But I do my best for you '' .,1674
cl08,"He got out of there in a hurry , brushing past another man in the door , mopping his brow .",1675
cl08,"The expedient thing -- yes , very true , one must make do as one could , in some situations .",1676
cl08,It could all be straightened out later .,1677
cl08,"Not very much later , but when things had settled down a little .",1678
cl08,After this deal with the Bouvardier woman went through .,1679
cl08,An ace of spades .,1680
cl08,"He was not a superstitious man , but he felt perhaps there was a little something in that , indeed .",1681
cl08,"He rather wished he had never got into the business , and still -- scarcely to be resisted , a nice little profit with not much work involved , easy money Katya Roslev , who would be Katharine Ross so very soon now , rang up her first sale of the day and counted back the change .",1682
cl08,She did not notice that the customer seized her purchase and turned away without a smile or a word of thanks .,1683
cl08,"Usually she marked the few who did thank you , you didn't get that kind much in a place like this : and she played a little game with herself , seeing how downright rude she could act to the others , before they'd take offense , threaten to call the manager .",1684
cl08,"Funny how seldom they did : used to it , probably .",1685
cl08,The kind who came into a cheap store like this !,1686
cl08,"Grab , snatch , I saw that first !",1687
cl08,"And , Here , I'll take this , I was before her , you wait on me now or I don't bother with it , see !",1688
cl08,"This kind of place She'd be through here , just no time at all -- leave this kind of thing 'way behind .",1689
cl08,"Off at noon , and she'd never come back .",1690
cl08,Never have to .,1691
cl08,"Money -- a lot of money , enough .",1692
cl08,"She'd be smart about it , get him to give it to her in little bills so's nobody would suspect -- maybe couldn't get it until Monday account of that , the banks -- But that wasn't really long to wait .",1693
cl08,Not when she'd waited so long already .,1694
cl08,No need say anything at all to the old woman .,1695
cl08,"She had it all planned out , how she'd do .",1696
cl08,"She'd say she didn't feel good on Sunday , couldn't go to church -- there'd be a little argument , but she could be stubborn -- and when the old woman had gone , quick pack the things she'd need to take , all but the dress she'd wear Monday , and take the bag down to that place in the station where you could put things in a locker overnight , for a dime .",1697
cl08,"Then on Monday morning -- or it might have to be Tuesday -- get up and leave just the usual time , and last thing , put the money in an envelope under the old woman's purse there in the drawer .",1698
cl08,"She wouldn't be going to get that for an hour or so after Katya had left , go do the daily shopping .",1699
cl08,"No need leave a note with it , either -- or maybe just something like , Don't worry about me , I'm going away to make a better life .",1700
cl08,A better life .,1701
cl08,Escape .,1702
cl08,It wasn't as if she wanted much .,1703
cl08,"She didn't mind working hard , not as if she figured to do anything wrong to live easy and soft -- all she wanted was a chance , where she wasn't marked as what she was .",1704
cl08,"To be Katharine Ross , and work in a nicer shop somewhere , at a little more money so she could have prettier clothes , and learn ladies' manners and all like that , and get to know different people than up to now , not just the ones like her here , with foreign-sounding names , the ones went to the same church and -- Different place , different job , different people , she'd be all different too .",1705
cl08,"Prettier , she'd do her hair another way ; ; smarter , and wear different kinds of clothes -- she'd be Katharine Ross , just what that sounded like .",1706
cl08,"`` You've give me the wrong change '' , said the customer sharply .",1707
cl08,`` Think I can't count '' ?,1708
cl08,Katya made up the amount in indifferent silence .,1709
cl08,"She was listening to other voices , out of the future .",1710
cl08,"Some of those vaguely-imagined new , different people .",1711
cl08,"Oh , Katharine's awfully nice , and pretty too , I like Katharine -- Let's ask Katharine to go with us , she's always lots of fun -- Katharine -- Soon , very soon now sixteen Mendoza didn't wake until nearly nine-thirty .",1712
cl08,It was going to be another hot day ; ; already the thermometer stood close to ninety .,1713
cl08,"Alison was still sound asleep ; ; he made fresh coffee and searched through all the desk drawers for more cigarettes before thinking of her handbag , and found a crumpled stray cigarette at its bottom , which tasted peculiarly of face powder .",1714
cl08,"He left a note propped on the desk asking her to call him sometime today , and drove home .",1715
cl08,"After he'd got out fresh liver for Bast , he paused to look at her crouched daintily over her dish .",1716
cl08,Surely she was just a trifle fatter around the middle ?,1717
cl08,"He seemed to remember reading somewhere that Abyssinians had large litters , and suffered a dismaying vision of the apartment overrun with a dozen kittens .",1718
cl08,`` Y que sigue despues ?,1719
cl08,-- What then '' ?,1720
cl08,He asked her severely .,1721
cl08,"`` A lot of people are so peculiar that they don't like cats , it's not the easiest thing in the world to find good homes for kittens -- and , damn it , you know very well if I have them around long , impossible to give them away !",1722
cl08,"And I suppose now that you've finally grown up , if a little late , you'd go on producing kittens every six months or so .",1723
cl08,"Yes , well , it's a pity to spoil your girlish figure -- which all those kittens would do anyway -- but I think when you've raised these we'll just have the vet fix it so there won't be any more .",1724
cl08,I wonder if the Carters would take one .,1725
cl08,"And it's no good looking at me like that '' , as she wound affectionately around his ankles .",1726
ch17,"It is not a medieval mental quirk or an attitude `` unnourished by sense '' to believe that husbands and wives should not be subjected to such a risk , or that such a possibility should not be permitted to endanger the confidentiality of the marriage relationship .",1727
ch17,"While it is easy enough to ridicule Hawkins' pronouncement in Pleas Of The Crown from a metaphysical point of view , the concept of the `` oneness '' of a married couple may reflect an abiding belief that the communion between husband and wife is such that their actions are not always to be regarded by the criminal law as if there were no marriage .",1728
ch17,"By making inroads in the name of law enforcement into the protection which Congress has afforded to the marriage relationship , the Court today continues in the path charted by the recent decision in Wyatt v. United States , 362 U.S. 525 , where the Court held that , under the circumstances of that case , a wife could be compelled to testify against her husband over her objection .",1729
ch17,"One need not waver in his belief in virile law enforcement to insist that there are other things in American life which are also of great importance , and to which even law enforcement must accommodate itself .",1730
ch17,One of these is the solidarity and the confidential relationship of marriage .,1731
ch17,"The Court's opinion dogmatically asserts that the husband-wife conspiracy doctrine does not in fact protect this relationship , and that hence the doctrine `` enthrones an unreality into a rule of law '' .",1732
ch17,I am not easily persuaded that a rule accepted by so many people for so many centuries can be so lightly dismissed .,1733
ch17,"But in any event , I submit that the power to depose belongs to Congress , not to this Court .",1734
ch17,I dissent .,1735
ch17,"Petitioner , who claims to be a conscientious objector , was convicted of violating 12a of the Universal Military Training and Service Act by refusing to be inducted into the armed forces .",1736
ch17,"He claims that he was denied due process of law in violation of the Fifth Amendment , because ( 1 ) at a hearing before a hearing officer of the Department of Justice , he was not permitted to rebut statements attributed to him by the local board , and ( 2 ) at the trial , he was denied the right to have the hearing officer's report and the original report of the Federal Bureau of Investigation as to his claim .",1737
ch17,"Held : On the record in this case , the administrative procedures prescribed by the Act were fully complied with ; ; petitioner was not denied due process ; ; and his conviction is sustained .",1738
ch17,Pp.,1739
ch17,60-66 .,1740
ch17,"( A ) Petitioner was not denied due process in the administrative proceedings , because the statement in question was in his file , to which he had access , and he had opportunities to rebut it both before the hearing officer of the Department of Justice and before the appeal board .",1741
ch17,Pp.,1742
ch17,62-63 .,1743
ch17,"( B ) Petitioner was not entitled to have the hearing officer's notes and report , especially since he failed to show any particular need for them and he did have a copy of the Department of Justice's recommendation to the appeal board .",1744
ch17,Pp.,1745
ch17,63-64 .,1746
ch17,"( C ) Petitioner was not entitled , either in the administrative hearing at the Department of Justice or at his trial , to inspect the original report of the Federal Bureau of Investigation , since he was furnished a resume of it , did not challenge its accuracy , and showed no particular need for the original report .",1747
ch17,Pp.,1748
ch17,64-66 .,1749
ch17,Haydn C. Covington argued the cause and filed a brief for petitioner .,1750
ch17,Daniel M. Friedman argued the cause for the United States .,1751
ch17,"On the brief were Solicitor General Rankin , Assistant Attorney General Wilkey , Beatrice Rosenberg and J. F. Bishop .",1752
ch17,Mr. Justice Clark delivered the opinion of the Court .,1753
ch17,"This is a prosecution for refusal to be inducted into the armed services , in violation of the provisions of the Universal Military Training and Service Act , 62 Stat.",1754
ch17,"604,622 , 50 , U.S.C.",1755
ch17,App.,1756
ch17,Aj 462 ( A ) .,1757
ch17,"Petitioner , who claims to be a conscientious objector , contends that he was denied due process , both in the proceedings before a hearing officer of the Department of Justice and at trial .",1758
ch17,"He says that he was not permitted to rebut before the hearing officer statements attributed to him by the local board , and , further , that he was denied at trial the right to have the Department of Justice hearing officer's report and the original report of the Federal Bureau of Investigation as to his claim -- all in violation of the Fifth Amendment .",1759
ch17,The trial judge decided that the administrative procedures of the Act were fully complied with and refused to require the production of such documents .,1760
ch17,Petitioner was found guilty and sentenced to 15 months' imprisonment .,1761
ch17,The Court of Appeals affirmed .,1762
ch17,269 F. 2d 613 .,1763
ch17,We granted certiorari in view of the importance of the questions in the administration of the Act .,1764
ch17,361 U. S. 899 .,1765
ch17,"We have concluded that petitioner's claims are controlled by the rationale of Gonzales v. United States , 348 U.S. 407 ( 1955 ) , and United States v. Nugent , 346 U.S. 1 ( 1953 ) , and therefore affirm the judgment .",1766
ch17,Petitioner registered with Local Board No.,1767
ch17,"9 , Boulder , Colorado , on March 17 , 1952 .",1768
ch17,"His answers to the classification questionnaire reflected that he was a minister of Jehovah's Witnesses , employed at night by a sugar producer .",1769
ch17,"He claimed 4-d classification as a minister of religion , devoting a minimum of 100 hours a month to preaching .",1770
ch17,"On November 13 , 1952 , he was classified in Class 1-a .",1771
ch17,"On November 22 , 1952 , he wrote the Board , protesting this classification .",1772
ch17,"He again stated that he was `` a regular minister '' ; ; that he was `` devoting an average of 100 hours a month to actual preaching publicly '' , in addition to 50 to 75 hours in other ministerial duties , and that he opposed war in any form .",1773
ch17,Thereafter he was classified 1-o .,1774
ch17,"On April 1 , 1953 , after some six months of full-time `` pioneering '' , petitioner discontinued devoting 100 hours a month to preaching , but failed to so notify his local board .",1775
ch17,"In a periodic review , the local board on July 30 , 1953 , reclassified him 1-a and upheld this classification after a personal appearance by petitioner , because of his willingness to kill in defense of his church and home .",1776
ch17,"Upon administrative approval of the reclassification , he was ordered to report for induction on June 11 , 1956 , but failed to do so .",1777
ch17,"He was not prosecuted , however , and his case was subsequently reopened , in the light of Sicurella v. United States , 348 U.S. 385 ( 1955 ) .",1778
ch17,He was again reclassified 1-a by the local board .,1779
ch17,"There followed a customary Department of Justice hearing , at which petitioner appeared .",1780
ch17,"In his report to the Attorney General , the hearing officer suggested that the petitioner be exempt only from combatant training and service .",1781
ch17,"On March 21 , 1957 , however , the Department recommended approval of the 1-a classification .",1782
ch17,"Its ground for this recommendation was that , while petitioner claimed before the local board August 17 , 1956 ( as evidenced by its memorandum in his file of that date ) , that he was devoting 100 hours per month to actual preaching , the headquarters of the Jehovah's Witnesses reported that he was no longer doing so and , on the contrary , had relinquished both his Pioneer and Bible Student Servant positions .",1783
ch17,It reported that he now devoted only some 6-1/2 hours per month to public preaching and from 20 to 25 hours per month to church activities .,1784
ch17,"His claim was therefore `` so highly exaggerated '' , the Department concluded , that it `` cast doubt upon his veracity and , consequently , upon his sincerity and good faith '' .",1785
ch17,The appeal board furnished petitioner a copy of the recommendation .,1786
ch17,"In his answer thereto , he advised the Board that he had made no such statement in 1956 , and asserted that his only claim to `` pioneering '' was in 1952 .",1787
ch17,"The appeal board , however , unanimously concurred in the Department's recommendation .",1788
ch17,"Upon return of the file to the local board , petitioner was again ordered to report for induction and this prosecution followed his failure to do so .",1789
ch17,"Petitioner first contends that the Department denied him procedural due process by not giving him timely opportunity , before its final recommendation to the appeal board , to answer the statement of the local board as to his claim of devoting 100 hours to actual preaching .",1790
ch17,But the statement of the local board attributing this claim to petitioner was in his file .,1791
ch17,"He admitted that he knew it was open to him at all times , and he could have rebutted it before the hearing officer .",1792
ch17,"This he failed to do , asserting that he did not know it to be in his file .",1793
ch17,Apparently he never took the trouble to find out .,1794
ch17,Nevertheless he had ample opportunity to contest the statement before the appeal board .,1795
ch17,"After the recommendation of the Department is forwarded to the appeal board , that is the appropriate place for a registrant to lodge his denial .",1796
ch17,This he did .,1797
ch17,"We found in Gonzales v. United States , supra , that this was the controlling reason why copies of the recommendation should be furnished a registrant .",1798
ch17,"We said there that it was necessary `` that a registrant be given an opportunity to rebut ( the Department's ) recommendation when it comes to the Appeal Board , the agency with the ultimate responsibility for classification '' .",1799
ch17,"348 U.S. , at 412 .",1800
ch17,"We fail to see how such procedure resulted in any prejudice to petitioner's contention , which was considered by the appeal board and denied by it .",1801
ch17,"As was said in Gonzales , `` it is the Appeal Board which renders the selective service determination considered ' final ' in the courts , not to be overturned unless there is no basis in fact .",1802
ch17,"Estep v. United States , 327 U.S. 114 '' .",1803
ch17,"348 U. S. , at 412-413 .",1804
ch17,But there are other contentions which might be considered more difficult .,1805
ch17,"At his trial , petitioner sought to secure through subpoena duces tecum the longhand notes of the Department's hearing officer , Evensen , as well as his report thereon .",1806
ch17,Petitioner also claimed at trial the right to inspect the original Federal Bureau of Investigation reports to the Department of Justice .,1807
ch17,He alleged no specific procedural errors or evidence withheld ; ; nor did he elaborate just what favorable evidence the Federal Bureau of Investigation reports might disclose .,1808
ch17,"Section 6(j) of the Act , as we have held , does require the Department's recommendation to be placed in a registrant's file .",1809
ch17,"Gonzales v. United States , supra .",1810
ch17,But there is nothing in the Act requiring the hearing officer's report to be likewise turned over to the registrant .,1811
ch17,"While the regulations formerly required that the hearing officer's report be placed in the registrant's file , this requirement was eliminated in 1952 .",1812
ch17,"Moreover , the hearing officer's report is but intradepartmental , is directed to the Attorney General and , of course , is not the recommendation of the Department .",1813
ch17,"It is not essentially different from a memorandum of an attorney in the Department of Justice , of which the Attorney General receives many , and to which he may give his approval or rejection .",1814
ch17,It is but part of the whole process within the Department that goes into the making of the final recommendation to the appeal board .,1815
ch17,It is also significant that neither this report nor the hearing officer's notes were furnished to the appeal board .,1816
ch17,Hence the petitioner had full opportunity to traverse the only conclusions of the Department on file with the Board .,1817
ch17,Petitioner knew that the Department's recommendation was based not on the hearing officer's report but on the statement of the local board in his file .,1818
ch17,"Having had every opportunity to rebut the finding of the local board before both the hearing officer and the appeal board , petitioner cannot now claim that he was denied due process because he did not succeed .",1819
ch17,It appears to us that the same reasoning applies to the production of the hearing officer's report and notes at the trial .,1820
ch17,"In addition , petitioner has failed to show any particular need for the report and notes .",1821
ch17,"While there are now allegations of the withholding of `` favorable evidence developed at the hearing '' and a denial of a `` full and fair hearing '' , no such claim was made by petitioner at any stage of the administrative process .",1822
ch17,"Moreover , his testimony at trial never developed any such facts .",1823
ch17,"In the light of these circumstances , as well as the fact that the issue at trial in this respect centered entirely on the Department's recommendation , which petitioner repudiated but which both the appeal board and the courts below found supported by the record , we find no relevancy in the hearing officer's report and notes .",1824
ch17,Finally petitioner says that he was entitled to inspect the FBI report during the proceedings before the hearing officer as well as at the trial .,1825
ch17,He did receive a resume of it -- the same that was furnished the appeal board -- and he made no claim of its inaccuracy .,1826
ch17,Even now no such claim is asserted .,1827
ch17,"He bases his present contention on the general right to explore , indicating that he hopes to find some discrepancy in the resume .",1828
ch17,"But this is fully answered by United States v. Nugent , supra .",1829
ch17,"There we held `` that the statutory scheme for review , within the selective service system , entitles [ conscientious objectors ] to no guarantee that the FBI reports must be produced for their inspection '' .",1830
ch17,"346 U.S. , at 5-6 .",1831
ch17,"Even if we were not bound by Nugent , petitioner here would not be entitled to the report .",1832
ch17,"The recommendation of the Department -- as well as the decision of the appeal board -- was based entirely on the local board file , not on an FBI report .",1833
